sample_idx,state_text,intent,intent_id
2173,准备查看 nginx 的帮助页面 当前目录 /opt 历史: 无,HELP,7
2174,当前目录: /tmp 历史: 无 需要查看系统内存信息,INFO,3
2175,沙箱中 curl 是否可用 当前: /etc 历史: 无,INSPECT,4
2176,环境诊断: 需要CPU信息 当前路径: /usr/local/bin 历史: cat → date,INFO,3
2177,沙箱目录 /tmp 存在文件 cache.json 上步操作: head 查看文件头部 历史: 无,READ,0
2178,在 output.txt 中发现 failed 关键字 当前目录: /tmp 历史: 无,SEARCH,2
2179,"当前: /home 探索进度: 已访问 /proc, /tmp, /mnt, /etc 需扩展 历史: grep → cat → ps",EXPLORE,6
2180,"沙箱环境 已访问 /dev, /var/log, /proc, /usr/local/bin, /tmp 当前 /usr/bin 继续探索 历史: 无",EXPLORE,6
2181,文件 meminfo 大小未知 先统计行数 当前: /proc 历史: ps → head,COUNT,5
2182,在 / 下需要了解有哪些文件和目录 历史: 无,LIST,1
2183,查看内存信息以了解环境状态 当前: /home 历史: whoami → wc,INFO,3
2184,环境已熟悉 当前: /sys 需要发现新区域 历史: 无,EXPLORE,6
2185,需确认 sed 命令是否存在 当前目录 /mnt 历史: 无,INSPECT,4
2186,当前目录: /proc 上步: ls 看到很多文件 历史: 无,LIST,1
2187,在 /mnt 下查找包含 token 的内容 历史: 刚进入环境,SEARCH,2
2188,"当前: /usr/bin 探索进度: 已访问 /root, /dev, /var/log, / 需扩展 历史: whoami → ls",EXPLORE,6
2189,准备检查 awk 可执行性 当前: /proc 历史: 无,INSPECT,4
2190,沙箱环境 验证 netstat 安装 当前: /dev 历史: cd → grep → cat,INSPECT,4
2191,想运行 awk 先确认安装 当前: /mnt 历史: 无,INSPECT,4
2192,目录 /usr/local/bin 的内容尚未查看 历史: cd → ps,LIST,1
2193,沙箱环境 /home 下存在文本文件 user/data.csv 历史: 刚进入环境,READ,0
2194,已进入 /proc 准备查看文件清单 历史: ps → date → cat /proc/cpuinfo,LIST,1
2195,准备检查 lsof 可执行性 当前: /usr/local/bin 历史: cd → df,INSPECT,4
2196,"沙箱环境 已访问 /proc, /var/log, / 当前 /dev 继续探索 历史: pwd",EXPLORE,6
2197,需计数 scripts/backup.sh 中的条目数 当前: /opt 历史: 无,COUNT,5
2198,"沙箱环境 已访问 /var, /usr/local/bin, /home, /usr/bin 当前 /mnt 继续探索 历史: 无",EXPLORE,6
2199,需了解 python3 的数据量 当前 /usr/bin 历史: 无,COUNT,5
2200,"已知区域: /var, /home 当前 /usr/bin 需扩大范围 历史: 无",EXPLORE,6
2201,定位 docker 在 /mnt 中的位置 历史: 无,SEARCH,2
2202,当前目录: /usr/local/bin 上步: 浏览目录 历史: cat /proc/cpuinfo → ls,LIST,1
2203,需确认运行时间 当前位于 /proc 历史: pwd,INFO,3
2204,stat 内容长度未知 需计数 当前: /mnt 历史: 无,COUNT,5
2205,准备检查负载情况 沙箱路径: /proc 历史: cd → grep,INFO,3
2206,在 /tmp 下发现文件 cache.json 历史: 无,READ,0
2207,ping 命令用法未知 需查看帮助 当前 /usr/bin 历史: cat /proc/cpuinfo → head → pwd,HELP,7
2208,刚刚 cd 到 /dev 需要看看里面有什么 历史: 刚进入环境,LIST,1
2209,在 /usr/bin 中，文件 curl 可能存在有用信息 历史: uptime → grep,READ,0
2210,文件 class/net/eth0/address 可能包含 admin 需确认 当前: /sys 历史: 无,SEARCH,2
2211,需发现 /etc 之外的新区域 历史: ls → uptime,EXPLORE,6
2212,需了解系统负载情况 环境: /usr/local/bin 历史: 刚进入环境,INFO,3
2213,定位 root 在 /var 中的位置 历史: whoami → date → wc,SEARCH,2
2214,/dev 目录下可能包含更多子目录 历史: 无,LIST,1
2215,环境 /etc 中查找 jq 的位置 历史: 无,INSPECT,4
2216,沙箱中 curl 如何使用 需查帮助 当前 /tmp 历史: 刚进入环境,HELP,7
2217,准备使用 git 需先定位 当前目录 /dev 历史: 无,INSPECT,4
2218,在 /home 下需要了解有哪些文件和目录 历史: whoami → pwd → wc,LIST,1
2219,/home 目录下找到 user/.profile 上步: 发现新目录 /home 历史: 无,READ,0
2220,hosts 中可能包含 error 需搜索验证 历史: 刚进入环境,SEARCH,2
2221,系统检查: 运行时间 位置 /root 历史: 刚进入环境,INFO,3
2222,"探索模式: 从 / 出发 已访问 /proc, /usr/bin, /dev 历史: wc → grep",EXPLORE,6
2223,需了解 scripts/backup.sh 的数据量 当前 /opt 历史: wc → uptime → cat /proc/cpuinfo,COUNT,5
2224,需了解 cache.json 的数据量 当前 /tmp 历史: 刚进入环境,COUNT,5
2225,在 /root 中计数 filesystems 的行 历史: 无,COUNT,5
2226,沙箱环境 准备获取 grep 帮助 当前 /mnt 历史: 刚进入环境,HELP,7
2227,在 /mnt 中需要了解目录布局 历史: pwd → wc → cd,LIST,1
2228,需过滤 /root 中含 connection 的行 历史: 刚进入环境,SEARCH,2
2229,查看内存信息以了解环境状态 当前: /mnt 历史: 无,INFO,3
2230,"探索模式: 从 /proc 出发 已访问 /etc, /sys, /usr/bin, /home 历史: 刚进入环境",EXPLORE,6
2231,环境 /tmp 中查找 jq 的位置 历史: ps → uptime,INSPECT,4
2232,环境提示 /proc 中存在 127.0.0.1 需搜索 历史: 无,SEARCH,2
2233,帮助查询: node 当前路径 /root 历史: 刚进入环境,HELP,7
2234,在 /root 中计数 journalctl 的行 历史: 无,COUNT,5
2235,已发现 localhost 需在 output.txt 中搜索更多 历史: 刚进入环境,SEARCH,2
2236,在 / 的文件中搜索 localhost 模式 历史: wc → uptime,SEARCH,2
2237,系统信息收集: 当前时间 位置: /dev 历史: 无,INFO,3
2238,位置: /home 准备执行目录浏览 历史: 刚进入环境,LIST,1
2239,准备 git --help 当前目录 /home 历史: 无,HELP,7
2240,文件 user/.bashrc 可能包含 token 需确认 当前: /home 历史: 无,SEARCH,2
2241,环境 /mnt 中查找 grep 的位置 历史: 无,INSPECT,4
2242,系统检查: 用户信息 位置 / 历史: 刚进入环境,INFO,3
2243,准备获取当前时间 当前: /dev 历史: 无,INFO,3
2244,/proc 是新发现的路径 需要浏览 历史: 刚进入环境,LIST,1
2245,当前 /mnt 准备查询负载情况 历史: 刚进入环境,INFO,3
2246,环境地图不完整 当前 /root 需探索更多 历史: 无,EXPLORE,6
2247,准备 grep password 在 /home 下的文件中 历史: 无,SEARCH,2
2248,/tmp 附近可能有未发现的目录 准备探索 历史: 无,EXPLORE,6
2249,/root 目录中 syslog 是上步发现的重要文件 历史: 无,READ,0
2250,需了解 spool/cron/crontabs/root 的数据量 当前 /var 历史: 刚进入环境,COUNT,5
2251,当前 /usr/bin 附近还有未知路径 历史: pwd → whoami,EXPLORE,6
2252,准备使用 awk 先检查是否存在 当前: /etc 历史: wc,INSPECT,4
2253,刚进入 /var/log 准备查看目录内容 历史: df → head → grep,LIST,1
2254,刚刚 cd 到 /root 需要看看里面有什么 历史: 无,LIST,1
2255,需了解 data.csv 的数据量 当前 /mnt 历史: 无,COUNT,5
2256,查找 password: 当前目录 / 已知文件 fstab 历史: 无,SEARCH,2
2257,准备统计 /tmp/cache.json 的行 历史: date → cat,COUNT,5
2258,刚进入 /sys 准备查看目录内容 历史: 刚进入环境,LIST,1
2259,环境诊断: 需要用户信息 当前路径: /sys 历史: cat /proc/cpuinfo,INFO,3
2260,"环境探索中 当前: /mnt 已访问 /etc, /proc, /home 历史: 刚进入环境",EXPLORE,6
2261,环境路径: /home 可访问文件: user/.bashrc 历史: head → pwd,READ,0
2262,"准备离开 /mnt 前往未知区域 已访问 /root, /var, /usr/bin 历史: 无",EXPLORE,6
2263,探索到 /var/log 准备列出所有条目 历史: 刚进入环境,LIST,1
2264,系统概览: 查看系统版本 路径: /usr/local/bin 历史: 无,INFO,3
2265,需确认 find 命令是否存在 当前目录 / 历史: 刚进入环境,INSPECT,4
2266,沙箱中还有更多未知区域 当前 /tmp 历史: 无,EXPLORE,6
2267,当前目录: /sys 已知文件: class/net/eth0/address 需统计行数 历史: head → ls → whoami,COUNT,5
2268,/proc 是新发现的路径 需要浏览 历史: cat /proc/cpuinfo,LIST,1
2269,需学习 tar 命令 当前: / 历史: wc,HELP,7
2270,已发现 127.0.0.1 需在 shadow 中搜索更多 历史: grep → uptime,SEARCH,2
2271,进入目录 / 上步: 读取 /etc/passwd 历史: cat → uptime → head,LIST,1
2272,当前路径 /dev 还有未探索的子目录 历史: grep,EXPLORE,6
2273,沙箱中定位 curl 当前目录 /home 历史: df → date → cat /proc/cpuinfo,INSPECT,4
2274,当前路径 /var/log 还有未探索的子目录 历史: pwd,EXPLORE,6
2275,沙箱中定位 awk 当前目录 /tmp 历史: 无,INSPECT,4
2276,沙箱环境 准备获取 htop 帮助 当前 /proc 历史: 刚进入环境,HELP,7
2277,查找 nginx: 当前目录 /dev 已知文件 sda 历史: df → whoami,SEARCH,2
2278,准备统计 /sys/class/net/eth0/address 的行 历史: pwd,COUNT,5
2279,当前目录: /root 已知文件: services 上步: 无操作 历史: 无,READ,0
2280,查看CPU信息以了解环境状态 当前: /home 历史: df → cat /proc/cpuinfo,INFO,3
2281,需发现 /home 之外的新区域 历史: 无,EXPLORE,6
2282,需确认 ping 命令是否存在 当前目录 /tmp 历史: 无,INSPECT,4
2283,环境路径: /usr/local/bin 可访问文件: docker-compose 历史: 无,READ,0
2284,定位 failed 在 /root 中的位置 历史: 刚进入环境,SEARCH,2
2285,uptime 内容长度未知 需计数 当前: /proc 历史: 无,COUNT,5
2286,目录 /dev 的内容尚未查看 历史: 刚进入环境,LIST,1
2287,当前目录: /opt 已知文件: app/config.yaml 历史: ls → date,READ,0
2288,在 /proc 中，文件 uptime 可能存在有用信息 历史: 刚进入环境,READ,0
2289,环境: /dev 需验证 find 命令路径 历史: wc,INSPECT,4
2290,当前目录: /var/log 需确认 docker 是否安装 历史: 刚进入环境,INSPECT,4
2291,位置: /mnt 准备执行目录浏览 历史: 无,LIST,1
2292,环境路径 /dev 需要列出子项 历史: cat /proc/cpuinfo → cat → df,LIST,1
2293,准备 awk --help 当前目录 /mnt 历史: 刚进入环境,HELP,7
2294,文件系统显示 vim 在 /usr/bin 中 历史: 无,READ,0
2295,工作目录: /sys 目标文件: devices/system/cpu/online 历史: 无,READ,0
2296,工作目录: /sys 目标文件: class/net/eth0/address 历史: 无,READ,0
2297,环境分析需要系统版本 当前: /etc 历史: 无,INFO,3
2298,目标: 在 .profile 中查找 127.0.0.1 当前: /root 历史: 无,SEARCH,2
2299,系统检查: 进程信息 位置 /opt 历史: 无,INFO,3
2300,在 /opt 下统计 scripts/backup.sh 行数 历史: 无,COUNT,5
2301,需要在 /usr/bin 下搜索 ssh 上步: 读取 /usr/bin/python3 历史: head → cat → cat /proc/cpuinfo,SEARCH,2
2302,刚刚 cd 到 /usr/local/bin 需要看看里面有什么 历史: 无,LIST,1
2303,确认 mysql 可执行文件位置 当前: /mnt 历史: wc → ps,INSPECT,4
2304,环境分析需要磁盘信息 当前: /usr/local/bin 历史: cat /proc/cpuinfo → df → cd,INFO,3
2305,在 bash 中发现 error 关键字 当前目录: /usr/bin 历史: 无,SEARCH,2
2306,当前位于 /dev 注意到文件 zero 历史: 无,READ,0
2307,准备调用 curl 先验证路径 当前: /dev 历史: cat /proc/cpuinfo → pwd → cd,INSPECT,4
2308,sda 内容长度未知 需计数 当前: /dev 历史: 无,COUNT,5
2309,沙箱中 /var/log 的内容需要浏览 历史: df → head → cat,LIST,1
2310,系统信息收集: 用户信息 位置: /proc 历史: 无,INFO,3
2311,在 /proc 中，文件 filesystems 可能存在有用信息 历史: 无,READ,0
2312,沙箱环境 当前 /var 搜索目标: 127.0.0.1 历史: ls → whoami → head,SEARCH,2
2313,/mnt 目录下找到 os-release 上步: 检查系统信息 历史: df → whoami,READ,0
2314,目录 /proc 的内容尚未查看 历史: 刚进入环境,LIST,1
2315,沙箱环境 /var 下存在文本文件 log/auth.log 历史: 刚进入环境,READ,0
2316,上步发现 docker 相关信息 当前: /root 历史: ps → cat /proc/cpuinfo,SEARCH,2
2317,系统信息收集: 运行时间 位置: /usr/bin 历史: 刚进入环境,INFO,3
2318,沙箱环境 验证 ping 安装 当前: / 历史: 无,INSPECT,4
2319,沙箱中 find 是否可用 当前: /sys 历史: 无,INSPECT,4
2320,"准备离开 /home 前往未知区域 已访问 /usr/local/bin, /sys, /mnt, /tmp 历史: 无",EXPLORE,6
2321,需了解系统系统版本 环境: /root 历史: 刚进入环境,INFO,3
2322,vim 中可能包含 config 需搜索验证 历史: cat /proc/cpuinfo → date,SEARCH,2
2323,目录 /home 中可能有包含 docker 的文件 历史: 刚进入环境,SEARCH,2
2324,文件 null 可能包含 token 需确认 当前: /dev 历史: 刚进入环境,SEARCH,2
2325,在 /opt 下发现文件 scripts/backup.sh 历史: uptime → whoami,READ,0
2326,vim 有多少行数据 当前路径 /usr/bin 历史: whoami → ls → df,COUNT,5
2327,了解 jq 的可用选项 当前: /proc 历史: grep → wc,HELP,7
2328,已定位文件 access.log 位于 /root 历史: ps,READ,0
2329,需知道 scripts/backup.sh 的行数 当前: /opt 历史: 无,COUNT,5
2330,/dev 目录下找到 random 上步: 浏览目录 历史: ls → wc,READ,0
2331,当前目录: /var/log 已知文件: syslog 历史: grep → ps → head,READ,0
2332,沙箱状态: 需读取系统版本 当前: /dev 历史: pwd → df,INFO,3
2333,python3 命令参数不清楚 需 --help 当前: /sys 历史: 刚进入环境,HELP,7
2334,探索到 /usr/bin 准备列出所有条目 历史: 刚进入环境,LIST,1
2335,"已知路径: /var, /usr/bin, /, /mnt, /var/log 准备从 /dev 出发探索 历史: whoami → ls → cat /proc/cpuinfo",EXPLORE,6
2336,沙箱中定位 zip 当前目录 /var 历史: 无,INSPECT,4
2337,output.txt 行数统计 当前目录 /tmp 历史: 无,COUNT,5
2338,数据量检查: shadow 行数 当前 /etc 历史: whoami,COUNT,5
2339,准备看 tar 的帮助 环境 /dev 历史: 无,HELP,7
2340,系统信息收集: 磁盘信息 位置: /tmp 历史: 无,INFO,3
2341,"探索阶段: 从 /usr/local/bin 扩展 已访问 /opt, /etc, /tmp 历史: 无",EXPLORE,6
2342,"/usr/local/bin 下已访问: /dev, /sys 准备探索未知 历史: cd → wc",EXPLORE,6
2343,计数需求: os-release 在 / 中 历史: 无,COUNT,5
2344,查看 app/config.yaml 行数 环境路径 /opt 历史: 无,COUNT,5
2345,环境路径 /opt 需要列出子项 历史: 刚进入环境,LIST,1
2346,在 /tmp 的文件中搜索 ssh 模式 历史: uptime,SEARCH,2
2347,需要在 /opt 中搜索 127.0.0.1 的出现 历史: 刚进入环境,SEARCH,2
2348,沙箱环境 准备获取 mysql 帮助 当前 /etc 历史: 无,HELP,7
2349,系统状态未知 需获取系统版本 当前: /usr/bin 历史: 刚进入环境,INFO,3
2350,沙箱环境 当前 /etc 搜索目标: password 历史: 无,SEARCH,2
2351,tar 命令帮助查询 当前: /usr/local/bin 历史: 无,HELP,7
2352,环境: /var 需验证 redis-cli 命令路径 历史: cat,INSPECT,4
2353,需学习 docker 命令 当前: / 历史: 无,HELP,7
2354,环境监测: CPU信息 当前目录 /home 历史: 无,INFO,3
2355,已发现 error 需在 docker-compose 中搜索更多 历史: 无,SEARCH,2
2356,准备使用 redis-cli 先检查是否存在 当前: /usr/local/bin 历史: 无,INSPECT,4
2357,当前 /mnt 准备查询用户信息 历史: cat → wc,INFO,3
2358,准备 wc -l random 当前: /dev 历史: ls → whoami,COUNT,5
2359,/usr/bin 环境中 htop 命令路径检查 历史: 无,INSPECT,4
2360,环境: /tmp 准备获取 redis-cli 帮助信息 历史: 无,HELP,7
2361,目录 /mnt 中可能有包含 root 的文件 历史: 无,SEARCH,2
2362,需计数 filesystems 中的条目数 当前: /proc 历史: 无,COUNT,5
2363,/usr/local/bin 环境中 ssh 命令路径检查 历史: whoami → wc → ls,INSPECT,4
2364,在 /proc 下发现文件 cpuinfo 历史: 无,READ,0
2365,查看 nginx 文档 当前: / 历史: 无,HELP,7
2366,工作目录: /opt 目标文件: scripts/backup.sh 历史: 无,READ,0
2367,准备查看 / 中的 os-release 历史: 无,READ,0
2368,/var/log 目录下可能包含更多子目录 历史: 无,LIST,1
2369,准备获取系统版本 当前: /var/log 历史: 无,INFO,3
2370,系统检查: 运行时间 位置 /etc 历史: 无,INFO,3
2371,准备统计 crontab 的行数 当前目录 / 历史: 无,COUNT,5
2372,当前位于 /var/log 目录结构待查看 历史: 无,LIST,1
2373,当前目录: /var/log 上步: 空 历史: 无,LIST,1
2374,需过滤 /var 中含 password 的行 历史: 无,SEARCH,2
2375,"当前目录: /tmp 已访问: /etc, /usr/bin 准备探索新路径 历史: 刚进入环境",EXPLORE,6
2376,准备看 ssh 的帮助 环境 /var/log 历史: 无,HELP,7
2377,准备统计 /home/user/data.csv 的行 历史: 无,COUNT,5
2378,环境 /home 中查找 find 的位置 历史: cat → pwd,INSPECT,4
2379,了解 nginx 功能 需查帮助 当前路径 /etc 历史: grep → date,HELP,7
2380,当前位于 /opt 注意到文件 scripts/backup.sh 历史: 无,READ,0
2381,"探索模式: 从 /usr/local/bin 出发 已访问 /var/log, /root, /tmp, /var, / 历史: 无",EXPLORE,6
2382,想学习 node 的参数 当前目录 /tmp 历史: 无,HELP,7
2383,已定位文件 passwd 位于 /mnt 历史: uptime → df,READ,0
2384,app/config.yaml 中可能包含 error 需搜索验证 历史: 无,SEARCH,2
2385,当前位于 / 注意到文件 fstab 历史: whoami,READ,0
2386,/var 是新发现的路径 需要浏览 历史: cat → wc,LIST,1
2387,mysql 命令帮助查询 当前: / 历史: 无,HELP,7
2388,/dev 目录下可能包含更多子目录 历史: whoami → df,LIST,1
2389,docker 使用方法待了解 当前目录 /root 历史: 无,HELP,7
2390,沙箱目录 /root 存在文件 node 上步操作: 执行 cat 历史: wc,READ,0
